Date,Open,High,Low,Close,Volume
2018-04-01,60.9273,61.8117,60.3187,61.5465,158759954.25181
2018-04-08,61.3078,61.8772,60.2816,61.298,177120364.51867
2018-04-15,61.8899,62.6843,61.7001,62.5249,105263181.68156
2018-04-22,62.6843,63.3212,62.4828,62.7567,110782520.23649
2018-04-29,62.701,62.8702,61.9975,62.6843,109914937.98
2018-05-06,62.6149,62.835,61.8674,62.6491,104701405.20529
2018-05-13,62.6051,63.5159,62.3233,63.3917,82850158.450753
2018-05-20,63.6206,63.6813,62.7998,63.0033,99501580.528494
2018-05-27,63.3212,63.5365,61.8537,62.022,100129570.05129
2018-06-03,61.0691,61.8449,60.5301,61.8283,192204401.39267
2018-06-10,62.2333,62.5474,61.7569,62.1893,124348242.42026
2018-06-17,62.4212,62.7333,61.5896,61.8283,141374967.5033
2018-06-24,61.1474,61.4066,60.3686,61.0721,167978976.67899
2018-07-01,60.6377,60.7013,59.6261,60.3246,161574479.94155
2018-07-08,59.4686,60.9948,59.45,60.8735,99164205.543572
2018-07-15,61.3587,61.4957,60.2287,61.0632,117516574.53042
2018-07-22,61.0447,61.4135,60.7727,61.3157,112157271.45133
2018-07-29,61.3157,62.2519,61.1934,61.9721,121518917.99503
2018-08-05,62.1873,62.2421,60.9997,61.3587,118390237.5769
2018-08-12,60.9811,61.7334,59.9949,60.1172,93227872.394502
2018-08-19,60.036,60.1514,58.684,59.7924,153246030.04291
2018-08-26,60.0272,60.8236,60.0086,60.6377,98766327.260469
2018-09-02,61.1699,61.7383,60.4185,60.6563,127097482.15652
2018-09-09,59.901,60.1514,58.7642,58.9354,111796868.37469
2018-09-16,59.405,60.2962,58.91,60.1338,110717120.824
2018-09-23,60.4303,61.9144,60.1788,61.8195,103660179.54605
2018-09-30,61.8283,62.2685,61.1112,61.2423,139651032.36646
2018-10-07,61.4399,61.5407,59.5909,59.8198,147400973.13929
2018-10-14,59.1712,59.5488,56.9093,57.5139,330824093.34446
2018-10-21,57.3691,58.4766,56.9093,57.4141,194768408.55207
2018-10-28,57.4679,57.5139,54.5681,55.3332,295357382.33794
2018-11-04,55.9358,57.5775,54.7403,57.0629,269467088.63807
2018-11-11,57.1,58.0999,56.8486,57.1167,149922145.94247
2018-11-18,56.7214,56.8584,55.8165,56.7116,227763148.10455
2018-11-25,56.6764,56.6999,55.1082,55.6492,130642036.88876
2018-12-02,56.3497,57.1167,55.9916,56.5404,192114249.51584
2018-12-09,57.4229,57.4229,54.2521,54.7217,251730793.93299
2018-12-16,54.4879,55.6492,53.7405,54.4595,303783345.66147
2018-12-23,54.4498,54.7198,52.3297,52.406,403915451.6751
2018-12-30,52.406,53.7092,51.687,53.4352,287852305.54338
2019-01-06,53.7375,54.7384,52.7895,54.5456,201672029.90136
2019-01-13,54.619,55.9574,54.4644,55.5651,182050085.18573
2019-01-20,55.1571,56.5854,55.1297,56.5219,187016934.54928
2019-01-27,55.93,56.6999,55.5386,56.604,122284069.2471
2019-02-03,56.1491,57.2673,56.0669,57.0492,151796482.76029
2019-02-10,56.9689,57.7545,56.0943,56.468,136934141.73786
2019-02-17,56.4133,57.9238,56.2851,57.9238,138680521.31688
2019-02-24,57.732,58.5431,57.732,58.3797,94811737.775917
2019-03-03,58.7436,58.9716,58.4521,58.8336,129945089.83784
2019-03-10,58.8894,58.9178,57.4141,57.7868,120272354.0035
2019-03-17,57.825,59.3991,57.825,59.3815,143611769.08096
2019-03-24,59.4803,60.0135,58.5255,58.5519,179957498.19512
2019-03-31,58.5069,59.1526,58.3601,59.0528,137478089.81626
2019-04-07,59.6183,60.4361,59.5351,60.3197,140936188.77802
2019-04-14,60.3099,60.5193,59.945,60.4919,122624351.23601
2019-04-21,60.5379,60.8832,60.397,60.7003,84462112.604874
2019-04-28,60.5105,60.7463,60.0546,60.5017,109046668.83648
2019-05-05,60.5281,60.9928,60.1867,60.9928,134817701.77782
2019-05-12,59.6535,60.3823,58.4795,59.4803,165068906.23162
2019-05-19,58.3885,59.5537,58.006,58.9716,193858892.4564
2019-05-26,58.7339,59.2074,58.1067,58.9804,136191489.10209
2019-06-02,58.9334,59.0332,57.4229,57.7232,141355856.30303
2019-06-09,57.8974,59.8423,57.732,59.6907,164310645.31494
2019-06-16,59.8443,60.4195,59.2612,59.3277,134214146.82969
2019-06-23,59.3433,61.257,59.3081,60.8059,150061714.84277
2019-06-30,60.982,61.2051,60.5731,61.1396,110614457.79078
2019-07-07,61.7539,62.0602,61.1679,61.5495,94308525.573013
2019-07-14,61.2051,61.3264,60.7404,61.2051,76368925.598559
2019-07-21,61.2697,61.3176,60.6269,60.9351,91244487.151783
2019-07-28,61.0192,61.437,60.7404,60.9263,96089408.958851
2019-08-04,61.1298,61.1396,59.0146,59.2524,156494450.60946
2019-08-11,58.3963,59.1037,57.5129,58.545,196601488.19621
2019-08-18,58.3132,58.7867,56.9817,57.9042,166835715.58865
2019-08-25,58.4325,58.6928,57.6244,57.6332,135025142.67945
2019-09-01,58.2193,58.9921,57.7545,58.7955,139645529.09309
2019-09-08,58.4609,60.1691,58.3914,60.0243,110970786.56436
2019-09-15,60.2092,61.4614,59.9685,61.3362,113777263.819
2019-09-22,60.9537,61.3401,60.5614,60.982,137337652.08565
2019-09-29,60.6465,61.028,60.0517,60.4322,123504991.50093
2019-10-06,60.4322,60.6788,58.5832,59.6887,184294947.46432
2019-10-13,59.6417,61.2237,59.0097,60.9732,145454271.95639
2019-10-20,60.6837,61.8802,60.6465,61.6414,123289168.94223
2019-10-27,62.0514,62.3967,61.8195,62.34,114543066.18273
2019-11-03,62.4319,63.2694,62.247,63.2694,116884037.44759
2019-11-10,63.6979,63.8466,63.2792,63.6049,90658420.224469
2019-11-17,63.2694,63.6754,62.9348,63.5492,96680887.165738
2019-11-24,63.4758,63.8329,62.8986,63.2322,95864394.175519
2019-12-01,63.512,63.8945,63.3819,63.42,77549099.711049
2019-12-08,63.3447,63.9131,62.34,63.8945,143308971.4979
2019-12-15,63.781,65.094,63.3819,64.7956,150510781.54103
2019-12-22,65.4687,65.5724,64.8396,65.0734,154397812.82532
2019-12-29,65.1292,65.7044,65.0548,65.5068,55190160.655695
2020-01-05,65.6193,65.995,64.8768,65.1585,105121951.78214
2020-01-12,65.0548,65.6379,65.045,65.3278,105866277.68286
2020-01-19,65.3845,66.2406,65.2524,66.2024,94450584.438758
2020-01-26,65.903,65.995,65.2436,65.3659,81753793.753855
2020-02-02,64.1049,64.8396,63.2684,63.4758,140405683.03768
2020-02-09,63.6529,65.544,63.5873,64.867,150536130.94289
2020-02-16,64.7643,65.7142,64.7643,65.093,83277592.296548
2020-02-23,64.6224,65.0079,64.0198,64.2086,100361387.26483
2020-03-01,61.617,62.111,57.0687,58.546,399006218.02665
2020-03-08,58.5362,60.6377,57.5256,58.0852,328158076.30779
2020-03-15,54.2101,55.8449,46.2846,49.7694,447485874.80048
2020-03-22,43.8242,46.9391,43.0112,44.2575,332488516.67182
2020-03-29,44.5305,51.2604,43.4446,49.7225,305233590.05264
2020-04-05,49.9015,50.7664,47.5819,47.8793,236957642.94112
2020-04-12,49.6188,52.4598,49.4681,52.271,166308930.48633
2020-04-19,52.1116,53.0801,50.5844,52.4315,184967083.78818
2020-04-26,51.7926,52.4549,50.4836,51.9335,164274558.19266
2020-05-03,52.2808,54.53,51.8396,52.0548,196770850.82092
2020-05-10,51.6605,53.4753,51.4531,53.4665,128169090.30047
2020-05-17,53.1456,53.6358,50.8045,51.8865,209688675.00205
2020-05-24,53.2034,54.6102,53.1701,53.5693,169412446.51234
2020-05-31,55.207,56.9279,55.0651,56.1012,179286025.24876
2020-06-07,56.561,60.5027,56.514,60.0321,158433496.8863
2020-06-14,60.3608,60.8226,56.561,57.6616,212281150.15303
2020-06-21,56.5913,59.2044,56.4093,58.231,153327116.44211
2020-06-28,58.6233,59.7288,57.5266,57.7066,140785135.98538
2020-07-05,57.9933,59.3962,57.6596,58.9285,107401008.15511
2020-07-12,59.8159,59.9969,58.4335,59.4627,109436670.40624
2020-07-19,59.7914,61.0417,58.9902,60.5888,135057915.98074
2020-07-26,60.5888,61.3607,60.1779,60.3491,93612491.304987
2020-08-02,60.9312,61.4947,58.8239,59.1946,123230172.29801
2020-08-09,59.8061,61.3039,59.6623,60.7022,94293808.609788
2020-08-16,60.7502,62.7342,60.5506,61.8195,103575477.79062
2020-08-23,62.1149,62.6012,61.0368,61.4565,90783499.079582
2020-08-30,62.382,62.744,61.7999,62.4681,96747180.962368
2020-09-06,62.3057,62.9348,60.4352,61.5524,154561694.66403
2020-09-13,60.7981,62.3625,60.5741,61.8195,115895553.87652
2020-09-20,62.3429,62.9837,61.9232,62.1326,101092888.20809
2020-09-27,60.5888,60.941,59.2807,60.1779,129435790.71203
2020-10-04,60.9507,61.2746,60.2923,60.9507,136171027.63732
2020-10-11,61.4468,62.701,61.0936,62.6579,94432089.596933
2020-10-18,62.8017,63.0678,60.9752,61.7618,79146240.819535
2020-10-25,62.0954,62.1815,61.1533,61.9907,104373218.35638
2020-11-01,61.208,61.2843,58.1654,58.5656,147048678.80479
2020-11-08,59.224,63.4308,58.9236,63.1637,134027787.83989
2020-11-15,66.1691,66.2161,64.9854,66.1789,149964677.74132
2020-11-22,66.8461,67.2003,66.3169,67.1132,101161218.1341
2020-11-29,67.351,68.4682,66.7894,68.4105,72111216.552654
2020-12-06,68.1727,69.2166,66.8657,69.2039,138785478.06211
2020-12-13,68.7069,69.2978,68.4486,68.8586,97485032.544084
2020-12-20,69.3115,70.5785,68.8488,69.9954,116143884.99879
2020-12-27,68.2813,69.7743,68.069,69.698,75451891.565366
2021-01-03,70.4288,71.277,70.1118,70.2752,81031043.465005
2021-01-10,71.6527,72.9431,70.3613,72.9431,120364212.87633
2021-01-17,71.6145,72.9626,71.2427,71.6624,113838131.00376
2021-01-24,72.2103,72.7836,71.8835,72.3844,76810027.678293
2021-01-31,71.8356,72.496,69.3497,69.7263,141171641.79086
2021-02-07,70.5833,71.999,70.2419,71.9608,79354131.468618
2021-02-14,72.4813,73.5408,72.269,73.5017,75173184.091297
2021-02-21,74.1562,74.3303,72.7112,73.444,76413978.027445
2021-02-28,73.2219,73.8578,71.2378,71.2858,157939699.73745
2021-03-07,72.1438,72.7983,70.8524,71.8835,136703551.10827
2021-03-14,71.5852,73.5017,71.412,73.4733,99082653.042468
2021-03-21,73.3667,74.2188,72.9333,73.6181,108939173.06245
2021-03-28,73.4929,73.8676,72.0812,73.7815,128502979.74264
2021-04-04,73.3383,74.0995,73.0204,74.0319,95788225.35585
2021-04-11,74.6385,75.1776,74.1278,75.1198,88785917.149668
2021-04-18,74.8117,76.3917,74.5906,76.3721,80004032.89172
2021-04-25,76.4494,76.4983,74.6962,76.1598,105563920.64787
2021-05-02,76.1892,76.4592,74.9663,75.2353,90651288.66089
2021-05-09,75.8526,77.4903,74.5622,77.4512,111621018.14297
2021-05-16,77.7017,77.7017,74.6571,76.6323,144280063.13056
2021-05-23,76.1892,77.2585,75.337,77.0843,116299702.04797
2021-05-30,77.2966,78.1585,77.2438,77.8562,79941300.27719
2021-06-06,78.5009,78.7318,77.776,78.6741,74136387.42231
2021-06-13,78.858,79.1427,78.6066,79.084,82210454.02898
2021-06-20,79.0155,79.4734,76.5746,76.6627,123922567.70029
2021-06-27,77.0051,78.1566,76.8877,78.0881,85589150.078022
2021-07-04,77.8151,77.8738,76.692,77.4639,114382297.82297
2021-07-11,77.5021,77.7271,75.9113,77.6782,104831514.07679
2021-07-18,77.6977,78.049,76.331,76.468,88473484.749592
2021-07-25,75.2666,77.4923,74.6737,77.3465,133669404.53817
2021-08-01,77.1998,78.2251,76.7742,77.6097,105690893.55305
2021-08-08,78.2446,78.7964,77.8543,78.4109,81943490.074184
